transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
39621,2023-03-09,11:50:19 PM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,March,Thursday,13,3,3
39642,2023-03-09,12:50:19 AM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,March,Thursday,14,3,3
39733,2023-03-09,1:50:19 AM,3,Astoria,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,March,Thursday,18,3,3
39238,2023-03-09,2:50:19 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,March,Thursday,8,3,3
39545,2023-03-09,3:50:19 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,March,Thursday,11,3,3
39424,2023-03-09,4:50:19 AM,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,March,Thursday,10,3,3
39109,2023-03-09,5:50:19 AM,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,March,Thursday,7,3,3
39136,2023-03-09,6:50:19 AM,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,March,Thursday,7,3,3
39229,2023-03-09,7:50:19 AM,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,March,Thursday,8,3,3
39354,2023-03-09,8:50:19 AM,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,March,Thursday,9,3,3
39189,2023-03-09,9:50:19 AM,8,Hell's Kitchen,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,March,Thursday,8,3,3
39235,2023-03-09,10:50:19 AM,8,Hell's Kitchen,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,March,Thursday,8,3,3
39315,2023-03-09,11:50:19 AM,8,Hell's Kitchen,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,March,Thursday,9,3,3
39452,2023-03-09,12:50:19 PM,8,Hell's Kitchen,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,March,Thursday,10,3,3
39350,2023-03-09,1:50:19 PM,5,Lower Manhattan,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,9,3,3
39111,2023-03-09,2:50:19 PM,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,7,3,3
39620,2023-03-09,3:50:19 PM,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,13,3,3
39640,2023-03-09,4:50:19 PM,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,14,3,3
39770,2023-03-09,5:50:19 PM,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,19,3,3
39792,2023-03-09,6:50:19 PM,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,19,3,3
39211,2023-03-09,7:50:19 PM,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,8,3,3
39248,2023-03-09,8:50:19 PM,8,Hell's Kitchen,64,1,0.8,0.8,Flavours,Regular syrup,Hazelnut syrup,Not Defined,March,Thursday,8,3,3
39433,2023-03-09,9:50:19 PM,8,Hell's Kitchen,63,1,0.8,0.8,Flavours,Regular syrup,Carmel syrup,Not Defined,March,Thursday,10,3,3
39747,2023-03-09,10:50:19 PM,8,Hell's Kitchen,63,1,0.8,0.8,Flavours,Regular syrup,Carmel syrup,Not Defined,March,Thursday,18,3,3
39292,2023-03-09,11:50:19 PM,3,Astoria,12,1,8.95,8.95,Loose Tea,Herbal tea,Peppermint,Not Defined,March,Thursday,9,3,3
39391,2023-03-09,12:50:19 AM,5,Lower Manhattan,12,1,8.95,8.95,Loose Tea,Herbal tea,Peppermint,Not Defined,March,Thursday,10,3,3
40474,2023-03-10,1:50:19 AM,5,Lower Manhattan,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,March,Friday,17,3,4
40305,2023-03-10,2:50:19 AM,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,March,Friday,12,3,4
40435,2023-03-10,3:50:19 AM,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,March,Friday,16,3,4
40458,2023-03-10,4:50:19 AM,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,March,Friday,16,3,4
40476,2023-03-10,5:50:19 AM,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,March,Friday,17,3,4
40482,2023-03-10,6:50:19 AM,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,March,Friday,17,3,4
39826,2023-03-10,7:50:19 AM,5,Lower Manhattan,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,6,3,4
39924,2023-03-10,8:50:19 AM,5,Lower Manhattan,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,7,3,4
40215,2023-03-10,9:50:19 AM,5,Lower Manhattan,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,10,3,4
40006,2023-03-10,10:50:19 AM,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,8,3,4
40056,2023-03-10,11:50:19 AM,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,9,3,4
40129,2023-03-10,12:50:19 PM,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,9,3,4
39819,2023-03-10,1:50:19 PM,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,6,3,4
39844,2023-03-10,2:50:19 PM,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,7,3,4
40098,2023-03-10,3:50:19 PM,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,9,3,4
40151,2023-03-10,4:50:19 PM,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,10,3,4
40498,2023-03-10,5:50:19 PM,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,March,Friday,17,3,4
40291,2023-03-10,6:50:19 PM,3,Astoria,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,12,3,4
40419,2023-03-10,7:50:19 PM,3,Astoria,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,15,3,4
40054,2023-03-10,8:50:19 PM,8,Hell's Kitchen,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,9,3,4
40473,2023-03-10,9:50:19 PM,8,Hell's Kitchen,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,17,3,4
40524,2023-03-10,10:50:19 PM,8,Hell's Kitchen,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,18,3,4
39811,2023-03-10,11:50:19 PM,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,6,3,4
40447,2023-03-10,12:50:19 AM,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,16,3,4
40491,2023-03-10,1:50:19 AM,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,March,Friday,17,3,4
39927,2023-03-10,2:50:19 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,7,3,4
40366,2023-03-10,3:50:19 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,14,3,4
40527,2023-03-10,4:50:19 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,18,3,4
40110,2023-03-10,5:50:19 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,9,3,4
40306,2023-03-10,6:50:19 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,12,3,4
40489,2023-03-10,7:50:19 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,17,3,4
39943,2023-03-10,8:50:19 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,8,3,4
40225,2023-03-10,9:50:19 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,10,3,4
40302,2023-03-10,10:50:19 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,12,3,4
40535,2023-03-10,11:50:19 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,19,3,4
40048,2023-03-10,12:50:19 PM,5,Lower Manhattan,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,9,3,4
40423,2023-03-10,1:50:19 PM,5,Lower Manhattan,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,16,3,4
40016,2023-03-10,2:50:19 PM,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,8,3,4
40094,2023-03-10,3:50:19 PM,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,9,3,4
40107,2023-03-10,4:50:19 PM,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,9,3,4
40472,2023-03-10,5:50:19 PM,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,17,3,4
40477,2023-03-10,6:50:19 PM,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,17,3,4
39959,2023-03-10,7:50:19 PM,3,Astoria,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,8,3,4
40005,2023-03-10,8:50:19 PM,3,Astoria,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,8,3,4
40313,2023-03-10,9:50:19 PM,3,Astoria,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,March,Friday,12,3,4
40356,2023-03-10,10:50:19 PM,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,14,3,4
40436,2023-03-10,11:50:19 PM,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,16,3,4
40521,2023-03-10,12:50:19 AM,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,18,3,4
40334,2023-03-10,1:50:19 AM,8,Hell's Kitchen,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,13,3,4
40450,2023-03-10,2:50:19 AM,8,Hell's Kitchen,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,16,3,4
40462,2023-03-10,3:50:19 AM,8,Hell's Kitchen,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,16,3,4
40541,2023-03-10,4:50:19 AM,8,Hell's Kitchen,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,19,3,4
39808,2023-03-10,5:50:19 AM,5,Lower Manhattan,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,6,3,4
40252,2023-03-10,6:50:19 AM,5,Lower Manhattan,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,March,Friday,11,3,4
40040,2023-03-10,7:50:19 AM,5,Lower Manhattan,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,8,3,4
40043,2023-03-10,8:50:19 AM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,8,3,4
40134,2023-03-10,9:50:19 AM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,9,3,4
40221,2023-03-10,10:50:19 AM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,10,3,4
40260,2023-03-10,11:50:19 AM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,11,3,4
40269,2023-03-10,12:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,11,3,4
40536,2023-03-10,1:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,19,3,4
40379,2023-03-10,2:50:19 PM,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,March,Friday,14,3,4
40220,2023-03-10,3:50:19 PM,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,10,3,4
40041,2023-03-10,4:50:19 PM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,8,3,4
40042,2023-03-10,5:50:19 PM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,8,3,4
40108,2023-03-10,6:50:19 PM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,9,3,4
40257,2023-03-10,7:50:19 PM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,11,3,4
39931,2023-03-10,8:50:19 PM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,7,3,4
40250,2023-03-10,9:50:19 PM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,11,3,4
40342,2023-03-10,10:50:19 PM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,13,3,4
40532,2023-03-10,11:50:19 PM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,19,3,4
39977,2023-03-10,12:50:19 AM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,8,3,4
39981,2023-03-10,1:50:19 AM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,March,Friday,8,3,4
39881,2023-03-10,2:50:19 AM,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,7,3,4
40194,2023-03-10,3:50:19 AM,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,10,3,4
40326,2023-03-10,4:50:19 AM,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,13,3,4
40371,2023-03-10,5:50:19 AM,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,14,3,4
40395,2023-03-10,6:50:19 AM,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,15,3,4
40404,2023-03-10,7:50:19 AM,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,15,3,4
40417,2023-03-10,8:50:19 AM,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,15,3,4
39910,2023-03-10,9:50:19 AM,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,7,3,4
40350,2023-03-10,10:50:19 AM,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,14,3,4
40359,2023-03-10,11:50:19 AM,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,14,3,4
40448,2023-03-10,12:50:19 PM,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,16,3,4
40508,2023-03-10,1:50:19 PM,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,March,Friday,18,3,4
39850,2023-03-10,2:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,March,Friday,7,3,4
40034,2023-03-10,3:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,March,Friday,8,3,4
40059,2023-03-10,4:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,March,Friday,9,3,4
40345,2023-03-10,5:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,March,Friday,13,3,4
40546,2023-03-10,6:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,March,Friday,19,3,4
39922,2023-03-10,7:50:19 PM,5,Lower Manhattan,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,March,Friday,7,3,4
40084,2023-03-10,8:50:19 PM,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,March,Friday,9,3,4
40309,2023-03-10,9:50:19 PM,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,March,Friday,12,3,4
40032,2023-03-10,10:50:19 PM,3,Astoria,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,March,Friday,8,3,4
39893,2023-03-10,11:50:19 PM,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,March,Friday,7,3,4
40131,2023-03-10,12:50:19 AM,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,March,Friday,9,3,4
40485,2023-03-10,1:50:19 AM,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,March,Friday,17,3,4
39921,2023-03-10,2:50:19 AM,8,Hell's Kitchen,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,March,Friday,7,3,4
40021,2023-03-10,3:50:19 AM,8,Hell's Kitchen,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,March,Friday,8,3,4
39913,2023-03-10,4:50:19 AM,8,Hell's Kitchen,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,March,Friday,7,3,4
39941,2023-03-10,5:50:19 AM,8,Hell's Kitchen,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,March,Friday,8,3,4
40072,2023-03-10,6:50:19 AM,8,Hell's Kitchen,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,March,Friday,9,3,4
40083,2023-03-10,7:50:19 AM,8,Hell's Kitchen,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,March,Friday,9,3,4
39953,2023-03-10,8:50:19 AM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,March,Friday,8,3,4
40253,2023-03-10,9:50:19 AM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,March,Friday,11,3,4
40475,2023-03-10,10:50:19 AM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,March,Friday,17,3,4
40278,2023-03-10,11:50:19 AM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,March,Friday,11,3,4
40281,2023-03-10,12:50:19 PM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,March,Friday,11,3,4
40539,2023-03-10,1:50:19 PM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,March,Friday,19,3,4
40322,2023-03-10,2:50:19 PM,8,Hell's Kitchen,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,March,Friday,13,3,4
40495,2023-03-10,3:50:19 PM,8,Hell's Kitchen,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,March,Friday,17,3,4
40003,2023-03-10,4:50:19 PM,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,March,Friday,8,3,4
40324,2023-03-10,5:50:19 PM,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,March,Friday,13,3,4
40318,2023-03-10,6:50:19 PM,5,Lower Manhattan,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,March,Friday,13,3,4
40314,2023-03-10,7:50:19 PM,8,Hell's Kitchen,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,March,Friday,12,3,4
39970,2023-03-10,8:50:19 PM,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,March,Friday,8,3,4
40012,2023-03-10,9:50:19 PM,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,March,Friday,8,3,4
40385,2023-03-10,10:50:19 PM,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,March,Friday,14,3,4
40007,2023-03-10,11:50:19 PM,8,Hell's Kitchen,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,March,Friday,8,3,4
40343,2023-03-10,12:50:19 AM,8,Hell's Kitchen,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,March,Friday,13,3,4
39909,2023-03-10,1:50:19 AM,5,Lower Manhattan,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,March,Friday,7,3,4
40319,2023-03-10,2:50:19 AM,5,Lower Manhattan,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,March,Friday,13,3,4
40451,2023-03-10,3:50:19 AM,5,Lower Manhattan,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,March,Friday,16,3,4
40389,2023-03-10,4:50:19 AM,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,March,Friday,15,3,4
39837,2023-03-10,5:50:19 AM,8,Hell's Kitchen,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,March,Friday,7,3,4
40388,2023-03-10,6:50:19 AM,8,Hell's Kitchen,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,March,Friday,15,3,4
40400,2023-03-10,7:50:19 AM,8,Hell's Kitchen,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,March,Friday,15,3,4
40502,2023-03-10,8:50:19 AM,8,Hell's Kitchen,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,March,Friday,18,3,4
39958,2023-03-10,9:50:19 AM,3,Astoria,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,March,Friday,8,3,4
40323,2023-03-10,10:50:19 AM,3,Astoria,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,March,Friday,13,3,4
39903,2023-03-10,11:50:19 AM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,March,Friday,7,3,4
39888,2023-03-10,12:50:19 PM,3,Astoria,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,7,3,4
40192,2023-03-10,1:50:19 PM,3,Astoria,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,10,3,4
40224,2023-03-10,2:50:19 PM,3,Astoria,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,10,3,4
40384,2023-03-10,3:50:19 PM,3,Astoria,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,14,3,4
40249,2023-03-10,4:50:19 PM,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,11,3,4
40402,2023-03-10,5:50:19 PM,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,15,3,4
39806,2023-03-10,6:50:19 PM,5,Lower Manhattan,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,6,3,4
40047,2023-03-10,7:50:19 PM,5,Lower Manhattan,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,March,Friday,9,3,4
39829,2023-03-10,8:50:19 PM,5,Lower Manhattan,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,6,3,4
40166,2023-03-10,9:50:19 PM,5,Lower Manhattan,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,10,3,4
40200,2023-03-10,10:50:19 PM,5,Lower Manhattan,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,10,3,4
39912,2023-03-10,11:50:19 PM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,7,3,4
40256,2023-03-10,12:50:19 AM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,11,3,4
40339,2023-03-10,1:50:19 AM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,13,3,4
40492,2023-03-10,2:50:19 AM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,17,3,4
40013,2023-03-10,3:50:19 AM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,8,3,4
39892,2023-03-10,4:50:19 AM,3,Astoria,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,7,3,4
40480,2023-03-10,5:50:19 AM,3,Astoria,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,March,Friday,17,3,4
39832,2023-03-10,6:50:19 AM,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,March,Friday,6,3,4
40044,2023-03-10,7:50:19 AM,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,March,Friday,9,3,4
40146,2023-03-10,8:50:19 AM,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,March,Friday,9,3,4
